login_id,msan,dt,total
arsad@unifi,PUJ,4/20/2015,3
arsad@unifi,PUJ,4/20/2015,2
arsad@unifi,PUJ,4/20/2015,3
arsad@unifi,PUJ,4/20/2015,1
arsad@unifi,PUJ,4/20/2015,2
arsad@unifi,PUJ,4/20/2015,1
arsad@unifi,PUJ,4/21/2015,2
arsad@unifi,PUJ,4/22/2015,1
arsad@unifi,PUJ,4/23/2015,1
arsad@unifi,PUJ,4/24/2015,2
arsad@unifi,PUJ,4/25/2015,2
arsad@unifi,PUJ,4/27/2015,1
arsad@unifi,PUJ,4/28/2015,1
arsad@unifi,PUJ,4/29/2015,1
arsad@unifi,PUJ,4/30/2015,2
arsad@unifi,PUJ,5/1/2015,7
arsad@unifi,PUJ,5/3/2015,3
arsad@unifi,PUJ,5/4/2015,1
arsad@unifi,PUJ,5/5/2015,1
arsad@unifi,PUJ,5/6/2015,3
arsad@unifi,PUJ,5/7/2015,1
arsad@unifi,PUJ,5/12/2015,1
arsad@unifi,PUJ,5/12/2015,4
arsad@unifi,PUJ,5/12/2015,1
arsad@unifi,PUJ,5/12/2015,2
arsad@unifi,PUJ,5/12/2015,1
arsad@unifi,PUJ,5/14/2015,2
arsad@unifi,PUJ,5/15/2015,1
arsad@unifi,PUJ,5/16/2015,2
arsad@unifi,PUJ,5/17/2015,3
arsad@unifi,PUJ,5/18/2015,1
arsad@unifi,PUJ,5/20/2015,1
arsad@unifi,PUJ,5/21/2015,1
arsad@unifi,PUJ,5/22/2015,3
arsad@unifi,PUJ,5/24/2015,1
arsad@unifi,PUJ,5/25/2015,1
arsad@unifi,PUJ,5/26/2015,1
arsad@unifi,PUJ,5/27/2015,1
arsad@unifi,PUJ,5/28/2015,1
arsad@unifi,PUJ,5/29/2015,1
arsad@unifi,PUJ,5/30/2015,2
arsad@unifi,PUJ,5/31/2015,1
arsad@unifi,PUJ,6/1/2015,2
arsad@unifi,PUJ,6/1/2015,2
arsad@unifi,PUJ,6/1/2015,1
arsad@unifi,PUJ,6/1/2015,3
arsad@unifi,PUJ,6/5/2015,1
arsad@unifi,PUJ,6/6/2015,1
arsad@unifi,PUJ,6/10/2015,3
arsad@unifi,PUJ,6/11/2015,1
arsad@unifi,PUJ,6/13/2015,2
arsad@unifi,PUJ,6/14/2015,1
arsad@unifi,PUJ,6/15/2015,2
arsad@unifi,PUJ,6/17/2015,1
arsad@unifi,PUJ,6/18/2015,4
arsad@unifi,PUJ,6/21/2015,4
arsad@unifi,PUJ,6/22/2015,2
arsad@unifi,PUJ,6/23/2015,4
arsad@unifi,PUJ,6/26/2015,2
arsad@unifi,PUJ,6/28/2015,2
arsad@unifi,PUJ,6/30/2015,2
arsad@unifi,PUJ,6/30/2015,1
arsad@unifi,PUJ,6/30/2015,5
arsad@unifi,PUJ,6/30/2015,2
arsad@unifi,PUJ,6/30/2015,1
arsad@unifi,PUJ,6/30/2015,2
arsad@unifi,PUJ,6/30/2015,1
arsad@unifi,PUJ,7/1/2015,3
arsad@unifi,PUJ,7/1/2015,2
arsad@unifi,PUJ,7/2/2015,1
arsad@unifi,PUJ,7/3/2015,1
arsad@unifi,PUJ,7/4/2015,2
arsad@unifi,PUJ,7/5/2015,1
arsad@unifi,PUJ,7/6/2015,1
arsad@unifi,PUJ,7/7/2015,2
arsad@unifi,PUJ,7/8/2015,1
arsad@unifi,PUJ,7/13/2015,2
arsad@unifi,PUJ,7/15/2015,1
arsad@unifi,PUJ,7/15/2015,2
arsad@unifi,PUJ,7/15/2015,2
arsad@unifi,PUJ,7/15/2015,2
arsad@unifi,PUJ,7/15/2015,3
arsad@unifi,PUJ,7/21/2015,1
arsad@unifi,PUJ,7/22/2015,1
arsad@unifi,PUJ,7/23/2015,2
arsad@unifi,PUJ,7/25/2015,5
arsad@unifi,PUJ,7/28/2015,4
arsad@unifi,PUJ,8/1/2015,1
arsad@unifi,PUJ,8/2/2015,1
arsad@unifi,PUJ,8/3/2015,3
arsad@unifi,PUJ,8/4/2015,1
arsad@unifi,PUJ,8/4/2015,1
arsad@unifi,PUJ,8/4/2015,1
arsad@unifi,PUJ,8/4/2015,1
arsad@unifi,PUJ,8/4/2015,2
arsad@unifi,PUJ,8/4/2015,1
arsad@unifi,PUJ,8/5/2015,1
arsad@unifi,PUJ,8/6/2015,1
arsad@unifi,PUJ,8/7/2015,2
arsad@unifi,PUJ,8/8/2015,2
arsad@unifi,PUJ,8/11/2015,3
arsad@unifi,PUJ,8/12/2015,1
arsad@unifi,PUJ,8/14/2015,1
arsad@unifi,PUJ,8/15/2015,2
arsad@unifi,PUJ,8/16/2015,2
arsad@unifi,PUJ,8/17/2015,1
arsad@unifi,PUJ,8/18/2015,3
arsad@unifi,PUJ,8/20/2015,1
arsad@unifi,PUJ,8/24/2015,1
arsad@unifi,PUJ,8/24/2015,3
arsad@unifi,PUJ,8/24/2015,1
arsad@unifi,PUJ,8/24/2015,3
arsad@unifi,PUJ,8/24/2015,2
arsad@unifi,PUJ,8/24/2015,3
arsad@unifi,PUJ,8/25/2015,2
arsad@unifi,PUJ,8/26/2015,1
arsad@unifi,PUJ,8/27/2015,1
arsad@unifi,PUJ,8/28/2015,1
arsad@unifi,PUJ,8/29/2015,2
arsad@unifi,PUJ,8/31/2015,1
arsad@unifi,PUJ,9/2/2015,2
arsad@unifi,PUJ,9/3/2015,2
arsad@unifi,PUJ,9/4/2015,1
arsad@unifi,PUJ,9/5/2015,1
arsad@unifi,PUJ,9/6/2015,3
arsad@unifi,PUJ,9/10/2015,3
arsad@unifi,PUJ,9/10/2015,2
arsad@unifi,PUJ,9/10/2015,3
arsad@unifi,PUJ,9/10/2015,2
arsad@unifi,PUJ,9/10/2015,1
arsad@unifi,PUJ,9/11/2015,3
arsad@unifi,PUJ,9/13/2015,1
arsad@unifi,PUJ,9/14/2015,1
arsad@unifi,PUJ,9/17/2015,1
arsad@unifi,PUJ,9/18/2015,1
arsad@unifi,PUJ,9/19/2015,1
arsad@unifi,PUJ,9/21/2015,1
arsad@unifi,PUJ,10/1/2015,2
arsad@unifi,PUJ,10/1/2015,1
arsad@unifi,PUJ,10/1/2015,2
arsad@unifi,PUJ,10/1/2015,1
arsad@unifi,PUJ,10/1/2015,1
arsad@unifi,PUJ,10/1/2015,1
arsad@unifi,PUJ,10/1/2015,1
arsad@unifi,PUJ,10/1/2015,1
arsad@unifi,PUJ,10/1/2015,1
arsad@unifi,PUJ,10/1/2015,3
arsad@unifi,PUJ,10/1/2015,1
arsad@unifi,PUJ,10/2/2015,3
asbi1976@unifi,CBJ,1/10/2014,1
asbi1976@unifi,CBJ,1/14/2014,2
asbi1976@unifi,CBJ,1/17/2014,1
asbi1976@unifi,CBJ,1/21/2014,2
asbi1976@unifi,CBJ,1/22/2014,1
asbi1976@unifi,CBJ,1/23/2014,1
asbi1976@unifi,CBJ,1/24/2014,1
asbi1976@unifi,CBJ,1/25/2014,2
asbi1976@unifi,CBJ,1/28/2014,1
asbi1976@unifi,CBJ,1/29/2014,1
asbi1976@unifi,CBJ,1/29/2014,1
asbi1976@unifi,CBJ,2/4/2014,1
asbi1976@unifi,CBJ,2/7/2014,3
asbi1976@unifi,CBJ,2/8/2014,1
asbi1976@unifi,CBJ,2/13/2014,1
asbi1976@unifi,CBJ,2/14/2014,4
asbi1976@unifi,CBJ,2/16/2014,3
asbi1976@unifi,CBJ,2/18/2014,1
asbi1976@unifi,CBJ,2/19/2014,4
asbi1976@unifi,CBJ,2/20/2014,10
asbi1976@unifi,CBJ,2/21/2014,1
asbi1976@unifi,CBJ,2/22/2014,1
asbi1976@unifi,CBJ,2/25/2014,1
asbi1976@unifi,CBJ,2/26/2014,5
asbi1976@unifi,CBJ,3/4/2014,1
asbi1976@unifi,CBJ,3/4/2014,6
asbi1976@unifi,CBJ,3/4/2014,2
asbi1976@unifi,CBJ,3/5/2014,2
asbi1976@unifi,CBJ,3/6/2014,1
asbi1976@unifi,CBJ,3/7/2014,1
asbi1976@unifi,CBJ,3/11/2014,1
asbi1976@unifi,CBJ,3/12/2014,1
asbi1976@unifi,CBJ,3/18/2014,1
asbi1976@unifi,CBJ,3/19/2014,1
asbi1976@unifi,CBJ,3/20/2014,1
asbi1976@unifi,CBJ,3/26/2014,1
asbi1976@unifi,CBJ,4/1/2014,1
asbi1976@unifi,CBJ,4/2/2014,1
asbi1976@unifi,CBJ,4/2/2014,1
asbi1976@unifi,CBJ,4/2/2014,1
asbi1976@unifi,CBJ,4/2/2014,1
asbi1976@unifi,CBJ,4/2/2014,2
asbi1976@unifi,CBJ,4/2/2014,2
asbi1976@unifi,CBJ,4/2/2014,1
asbi1976@unifi,CBJ,4/2/2014,1
asbi1976@unifi,CBJ,4/2/2014,1
asbi1976@unifi,CBJ,4/2/2014,1
asbi1976@unifi,CBJ,4/2/2014,1
asbi1976@unifi,CBJ,4/3/2014,1
asbi1976@unifi,CBJ,4/4/2014,1
asbi1976@unifi,CBJ,4/5/2014,2
asbi1976@unifi,CBJ,4/6/2014,1
asbi1976@unifi,CBJ,4/7/2014,1
asbi1976@unifi,CBJ,4/8/2014,1
asbi1976@unifi,CBJ,4/9/2014,1
asbi1976@unifi,CBJ,4/10/2014,1
asbi1976@unifi,CBJ,4/12/2014,1
asbi1976@unifi,CBJ,4/15/2014,1
asbi1976@unifi,CBJ,4/22/2014,1
asbi1976@unifi,CBJ,4/23/2014,1
asbi1976@unifi,CBJ,4/25/2014,1
asbi1976@unifi,CBJ,4/30/2014,1
asbi1976@unifi,CBJ,5/1/2014,1
asbi1976@unifi,CBJ,5/3/2014,1
asbi1976@unifi,CBJ,5/5/2014,1
asbi1976@unifi,CBJ,5/5/2014,1
asbi1976@unifi,CBJ,5/5/2014,1
asbi1976@unifi,CBJ,5/5/2014,1
asbi1976@unifi,CBJ,5/5/2014,1
asbi1976@unifi,CBJ,5/5/2014,1
asbi1976@unifi,CBJ,5/5/2014,1
asbi1976@unifi,CBJ,5/5/2014,1
asbi1976@unifi,CBJ,5/6/2014,2
asbi1976@unifi,CBJ,5/7/2014,1
asbi1976@unifi,CBJ,5/8/2014,1
asbi1976@unifi,CBJ,5/9/2014,1
asbi1976@unifi,CBJ,5/10/2014,1
asbi1976@unifi,CBJ,5/13/2014,1
asbi1976@unifi,CBJ,5/15/2014,1
asbi1976@unifi,CBJ,5/16/2014,1
asbi1976@unifi,CBJ,5/17/2014,1
asbi1976@unifi,CBJ,5/18/2014,2
asbi1976@unifi,CBJ,5/20/2014,2
asbi1976@unifi,CBJ,5/21/2014,1
asbi1976@unifi,CBJ,5/22/2014,2
asbi1976@unifi,CBJ,5/24/2014,1
asbi1976@unifi,CBJ,5/27/2014,1
asbi1976@unifi,CBJ,5/28/2014,1
asbi1976@unifi,CBJ,5/29/2014,1
asbi1976@unifi,CBJ,5/30/2014,1
asbi1976@unifi,CBJ,5/31/2014,1
asbi1976@unifi,CBJ,6/2/2014,1
asbi1976@unifi,CBJ,6/2/2014,1
asbi1976@unifi,CBJ,6/2/2014,1
asbi1976@unifi,CBJ,6/3/2014,1
asbi1976@unifi,CBJ,6/4/2014,1
asbi1976@unifi,CBJ,6/5/2014,1
asbi1976@unifi,CBJ,6/6/2014,1
asbi1976@unifi,CBJ,6/7/2014,1
asbi1976@unifi,CBJ,6/12/2014,1
asbi1976@unifi,CBJ,6/13/2014,1
asbi1976@unifi,CBJ,6/14/2014,1
asbi1976@unifi,CBJ,6/15/2014,2
asbi1976@unifi,CBJ,6/17/2014,1
asbi1976@unifi,CBJ,6/18/2014,1
asbi1976@unifi,CBJ,6/19/2014,2
asbi1976@unifi,CBJ,6/27/2014,1
asbi1976@unifi,CBJ,6/29/2014,2
asbi1976@unifi,CBJ,7/1/2014,1
asbi1976@unifi,CBJ,7/1/2014,1
asbi1976@unifi,CBJ,7/1/2014,1
asbi1976@unifi,CBJ,7/4/2014,1
asbi1976@unifi,CBJ,7/5/2014,1
asbi1976@unifi,CBJ,7/8/2014,1
asbi1976@unifi,CBJ,7/9/2014,1
asbi1976@unifi,CBJ,7/10/2014,2
asbi1976@unifi,CBJ,7/12/2014,1
asbi1976@unifi,CBJ,7/14/2014,1
asbi1976@unifi,CBJ,7/15/2014,1
asbi1976@unifi,CBJ,7/16/2014,1
asbi1976@unifi,CBJ,7/17/2014,1
asbi1976@unifi,CBJ,7/18/2014,1
asbi1976@unifi,CBJ,7/22/2014,1
asbi1976@unifi,CBJ,7/23/2014,1
asbi1976@unifi,CBJ,7/24/2014,2
asbi1976@unifi,CBJ,7/26/2014,1
asbi1976@unifi,CBJ,8/4/2014,1
asbi1976@unifi,CBJ,8/4/2014,1
asbi1976@unifi,CBJ,8/4/2014,2
asbi1976@unifi,CBJ,8/5/2014,1
asbi1976@unifi,CBJ,8/6/2014,1
asbi1976@unifi,CBJ,8/7/2014,1
asbi1976@unifi,CBJ,8/8/2014,1
asbi1976@unifi,CBJ,8/9/2014,1
asbi1976@unifi,CBJ,8/10/2014,1
asbi1976@unifi,CBJ,8/12/2014,1
asbi1976@unifi,CBJ,8/13/2014,3
asbi1976@unifi,CBJ,8/14/2014,1
asbi1976@unifi,CBJ,8/15/2014,1
asbi1976@unifi,CBJ,8/16/2014,3
asbi1976@unifi,CBJ,8/17/2014,1
asbi1976@unifi,CBJ,8/19/2014,1
asbi1976@unifi,CBJ,8/20/2014,1
asbi1976@unifi,CBJ,8/22/2014,1
asbi1976@unifi,CBJ,8/23/2014,2
asbi1976@unifi,CBJ,8/24/2014,1
asbi1976@unifi,CBJ,8/26/2014,1
asbi1976@unifi,CBJ,9/2/2014,1
asbi1976@unifi,CBJ,9/2/2014,1
asbi1976@unifi,CBJ,9/2/2014,1
asbi1976@unifi,CBJ,9/2/2014,1
asbi1976@unifi,CBJ,9/2/2014,2
asbi1976@unifi,CBJ,9/2/2014,1
asbi1976@unifi,CBJ,9/4/2014,2
asbi1976@unifi,CBJ,9/5/2014,1
asbi1976@unifi,CBJ,9/9/2014,1
asbi1976@unifi,CBJ,9/10/2014,1
asbi1976@unifi,CBJ,9/12/2014,1
asbi1976@unifi,CBJ,9/13/2014,1
asbi1976@unifi,CBJ,9/26/2014,1
asbi1976@unifi,CBJ,9/27/2014,1
asbi1976@unifi,CBJ,9/30/2014,1
asbi1976@unifi,CBJ,10/1/2014,1
asbi1976@unifi,CBJ,10/1/2014,1
asbi1976@unifi,CBJ,10/1/2014,1
asbi1976@unifi,CBJ,10/1/2014,1
asbi1976@unifi,CBJ,10/1/2014,3
asbi1976@unifi,CBJ,10/1/2014,5
asbi1976@unifi,CBJ,10/1/2014,1
asbi1976@unifi,CBJ,10/1/2014,1
asbi1976@unifi,CBJ,10/1/2014,1
asbi1976@unifi,CBJ,10/1/2014,1
asbi1976@unifi,CBJ,10/2/2014,1
asbi1976@unifi,CBJ,10/3/2014,1
asbi1976@unifi,CBJ,10/3/2014,1
asbi1976@unifi,CBJ,10/9/2014,1
asbi1976@unifi,CBJ,10/10/2014,1
asbi1976@unifi,CBJ,10/11/2014,1
asbi1976@unifi,CBJ,10/12/2014,1
asbi1976@unifi,CBJ,10/14/2014,2
asbi1976@unifi,CBJ,10/15/2014,1
asbi1976@unifi,CBJ,10/16/2014,1
asbi1976@unifi,CBJ,10/16/2014,1
asbi1976@unifi,CBJ,10/16/2014,1
asbi1976@unifi,CBJ,10/17/2014,1
asbi1976@unifi,CBJ,10/18/2014,1
asbi1976@unifi,CBJ,10/19/2014,1
asbi1976@unifi,CBJ,10/20/2014,1
asbi1976@unifi,CBJ,10/24/2014,1
asbi1976@unifi,CBJ,10/25/2014,1
asbi1976@unifi,CBJ,10/26/2014,2
asbi1976@unifi,CBJ,10/28/2014,1
asbi1976@unifi,CBJ,10/29/2014,1
asbi1976@unifi,CBJ,10/30/2014,1
asbi1976@unifi,CBJ,10/31/2014,4
asbi1976@unifi,CBJ,11/1/2014,2
asbi1976@unifi,CBJ,11/3/2014,2
asbi1976@unifi,CBJ,11/4/2014,1
asbi1976@unifi,CBJ,11/5/2014,2
asbi1976@unifi,CBJ,11/6/2014,1
asbi1976@unifi,CBJ,11/7/2014,1
asbi1976@unifi,CBJ,11/8/2014,1
asbi1976@unifi,CBJ,11/11/2014,3
asbi1976@unifi,CBJ,11/17/2014,2
asbi1976@unifi,CBJ,11/24/2014,2
asbi1976@unifi,CBJ,11/26/2014,1
asbi1976@unifi,CBJ,11/27/2014,1
asbi1976@unifi,CBJ,11/28/2014,1
asbi1976@unifi,CBJ,11/29/2014,1
asbi1976@unifi,CBJ,11/30/2014,9
asbi1976@unifi,CBJ,12/3/2014,1
asbi1976@unifi,CBJ,12/4/2014,1
asbi1976@unifi,CBJ,12/5/2014,1
asbi1976@unifi,CBJ,12/6/2014,1
asbi1976@unifi,CBJ,12/9/2014,1
asbi1976@unifi,CBJ,12/10/2014,1
asbi1976@unifi,CBJ,12/13/2014,1
asbi1976@unifi,CBJ,12/14/2014,1
asbi1976@unifi,CBJ,12/15/2014,3
asbi1976@unifi,CBJ,12/16/2014,1
asbi1976@unifi,CBJ,12/17/2014,1
asbi1976@unifi,CBJ,12/18/2014,1
asbi1976@unifi,CBJ,12/19/2014,2
asbi1976@unifi,CBJ,12/19/2014,1
asbi1976@unifi,CBJ,12/19/2014,1
asbi1976@unifi,CBJ,12/19/2014,1
asbi1976@unifi,CBJ,12/19/2014,3
asbi1976@unifi,CBJ,12/19/2014,1
asbi1976@unifi,CBJ,12/19/2014,1
asbi1976@unifi,CBJ,12/19/2014,1
asbi1976@unifi,CBJ,12/19/2014,1
asbi1976@unifi,CBJ,12/19/2014,1
asbi1976@unifi,CBJ,12/20/2014,2
asbi1976@unifi,CBJ,12/21/2014,1
asbi1976@unifi,CBJ,12/24/2014,1
asbi1976@unifi,CBJ,12/25/2014,1
asbi1976@unifi,CBJ,12/27/2014,2
asbi1976@unifi,CBJ,12/30/2014,1
asbi1976@unifi,CBJ,12/31/2014,1
asbi1976@unifi,CBJ,1/1/2015,1
asbi1976@unifi,CBJ,1/3/2015,1
asbi1976@unifi,CBJ,1/4/2015,4
asbi1976@unifi,CBJ,1/6/2015,2
asbi1976@unifi,CBJ,1/7/2015,1
asbi1976@unifi,CBJ,1/8/2015,1
asbi1976@unifi,CBJ,1/9/2015,1
asbi1976@unifi,CBJ,1/10/2015,1
asbi1976@unifi,CBJ,1/12/2015,1
asbi1976@unifi,CBJ,1/13/2015,1
asbi1976@unifi,CBJ,1/16/2015,1
asbi1976@unifi,CBJ,1/17/2015,1
asbi1976@unifi,CBJ,1/20/2015,1
asbi1976@unifi,CBJ,1/21/2015,1
asbi1976@unifi,CBJ,1/22/2015,1
asbi1976@unifi,CBJ,1/22/2015,1
asbi1976@unifi,CBJ,1/23/2015,1
asbi1976@unifi,CBJ,1/24/2015,1
asbi1976@unifi,CBJ,1/26/2015,1
asbi1976@unifi,CBJ,1/27/2015,1
asbi1976@unifi,CBJ,1/28/2015,2
asbi1976@unifi,CBJ,1/29/2015,2
asbi1976@unifi,CBJ,1/31/2015,1
asbi1976@unifi,CBJ,2/5/2015,1
asbi1976@unifi,CBJ,2/5/2015,1
asbi1976@unifi,CBJ,2/5/2015,1
asbi1976@unifi,CBJ,2/6/2015,1
asbi1976@unifi,CBJ,2/7/2015,2
asbi1976@unifi,CBJ,2/12/2015,1
asbi1976@unifi,CBJ,2/13/2015,2
asbi1976@unifi,CBJ,2/14/2015,1
asbi1976@unifi,CBJ,2/17/2015,1
asbi1976@unifi,CBJ,2/18/2015,1
asbi1976@unifi,CBJ,2/19/2015,2
asbi1976@unifi,CBJ,2/20/2015,2
asbi1976@unifi,CBJ,2/24/2015,1
asbi1976@unifi,CBJ,2/24/2015,2
asbi1976@unifi,CBJ,2/24/2015,1
asbi1976@unifi,CBJ,2/24/2015,1
asbi1976@unifi,CBJ,2/24/2015,3
asbi1976@unifi,CBJ,2/25/2015,2
asbi1976@unifi,CBJ,2/26/2015,1
asbi1976@unifi,CBJ,2/27/2015,1
asbi1976@unifi,CBJ,2/28/2015,1
asbi1976@unifi,CBJ,3/2/2015,1
asbi1976@unifi,CBJ,3/3/2015,1
asbi1976@unifi,CBJ,3/4/2015,1
asbi1976@unifi,CBJ,3/5/2015,1
asbi1976@unifi,CBJ,3/6/2015,4
asbi1976@unifi,CBJ,3/7/2015,1
asbi1976@unifi,CBJ,3/9/2015,1
asbi1976@unifi,CBJ,3/11/2015,1
asbi1976@unifi,CBJ,3/12/2015,1
asbi1976@unifi,CBJ,3/13/2015,2
asbi1976@unifi,CBJ,3/17/2015,2
asbi1976@unifi,CBJ,3/18/2015,2
asbi1976@unifi,CBJ,3/20/2015,1
asbi1976@unifi,CBJ,3/21/2015,4
asbi1976@unifi,CBJ,3/24/2015,3
asbi1976@unifi,CBJ,3/25/2015,1
asbi1976@unifi,CBJ,3/26/2015,1
asbi1976@unifi,CBJ,3/27/2015,1
asbi1976@unifi,CBJ,3/28/2015,1
asbi1976@unifi,CBJ,4/1/2015,1
asbi1976@unifi,CBJ,4/1/2015,2
asbi1976@unifi,CBJ,4/2/2015,1
asbi1976@unifi,CBJ,4/2/2015,1
asbi1976@unifi,CBJ,4/3/2015,1
asbi1976@unifi,CBJ,4/4/2015,1
asbi1976@unifi,CBJ,4/8/2015,1
asbi1976@unifi,CBJ,4/20/2015,1
asbi1976@unifi,CBJ,4/20/2015,1
asbi1976@unifi,CBJ,4/20/2015,1
asbi1976@unifi,CBJ,4/20/2015,2
asbi1976@unifi,CBJ,4/20/2015,1
asbi1976@unifi,CBJ,4/21/2015,1
asbi1976@unifi,CBJ,4/22/2015,1
asbi1976@unifi,CBJ,4/23/2015,1
asbi1976@unifi,CBJ,4/24/2015,1
asbi1976@unifi,CBJ,4/25/2015,3
asbi1976@unifi,CBJ,4/27/2015,1
asbi1976@unifi,CBJ,4/28/2015,1
asbi1976@unifi,CBJ,4/29/2015,1
asbi1976@unifi,CBJ,4/30/2015,1
asbi1976@unifi,CBJ,5/6/2015,1
asbi1976@unifi,CBJ,5/7/2015,1
asbi1976@unifi,CBJ,5/12/2015,1
asbi1976@unifi,CBJ,5/12/2015,2
asbi1976@unifi,CBJ,5/12/2015,1
asbi1976@unifi,CBJ,5/14/2015,2
asbi1976@unifi,CBJ,5/15/2015,2
asbi1976@unifi,CBJ,5/16/2015,1
asbi1976@unifi,CBJ,5/17/2015,11
asbi1976@unifi,CBJ,5/20/2015,1
asbi1976@unifi,CBJ,5/21/2015,2
asbi1976@unifi,CBJ,5/22/2015,1
asbi1976@unifi,CBJ,5/26/2015,1
asbi1976@unifi,CBJ,5/27/2015,1
asbi1976@unifi,CBJ,5/28/2015,1
asbi1976@unifi,CBJ,5/29/2015,1
asbi1976@unifi,CBJ,5/30/2015,1
asbi1976@unifi,CBJ,5/31/2015,1
asbi1976@unifi,CBJ,6/1/2015,1
asbi1976@unifi,CBJ,6/1/2015,4
asbi1976@unifi,CBJ,6/1/2015,1
asbi1976@unifi,CBJ,6/1/2015,1
asbi1976@unifi,CBJ,6/3/2015,2
asbi1976@unifi,CBJ,6/5/2015,2
asbi1976@unifi,CBJ,6/6/2015,3
asbi1976@unifi,CBJ,6/7/2015,5
asbi1976@unifi,CBJ,6/8/2015,1
asbi1976@unifi,CBJ,6/10/2015,6
asbi1976@unifi,CBJ,6/11/2015,1
asbi1976@unifi,CBJ,6/12/2015,1
asbi1976@unifi,CBJ,6/13/2015,8
asbi1976@unifi,CBJ,6/17/2015,3
asbi1976@unifi,CBJ,6/18/2015,1
asbi1976@unifi,CBJ,6/26/2015,1
asbi1976@unifi,CBJ,6/30/2015,2
asbi1976@unifi,CBJ,6/30/2015,1
asbi1976@unifi,CBJ,6/30/2015,1
asbi1976@unifi,CBJ,6/30/2015,1
asbi1976@unifi,CBJ,6/30/2015,1
asbi1976@unifi,CBJ,7/1/2015,1
asbi1976@unifi,CBJ,7/1/2015,1
asbi1976@unifi,CBJ,7/1/2015,1
asbi1976@unifi,CBJ,7/2/2015,6
asbi1976@unifi,CBJ,7/7/2015,1
asbi1976@unifi,CBJ,7/15/2015,1
asbi1976@unifi,CBJ,7/15/2015,2
asbi1976@unifi,CBJ,7/15/2015,1
asbi1976@unifi,CBJ,7/15/2015,1
asbi1976@unifi,CBJ,7/16/2015,1
asbi1976@unifi,CBJ,7/17/2015,2
asbi1976@unifi,CBJ,7/28/2015,1
asbi1976@unifi,CBJ,8/1/2015,1
asbi1976@unifi,CBJ,8/4/2015,1
asbi1976@unifi,CBJ,8/4/2015,1
asbi1976@unifi,CBJ,8/4/2015,1
asbi1976@unifi,CBJ,8/4/2015,1
asbi1976@unifi,CBJ,8/5/2015,1
asbi1976@unifi,CBJ,8/6/2015,2
asbi1976@unifi,CBJ,8/7/2015,1
asbi1976@unifi,CBJ,8/8/2015,1
asbi1976@unifi,CBJ,8/11/2015,2
asbi1976@unifi,CBJ,8/12/2015,1
asbi1976@unifi,CBJ,8/14/2015,1
asbi1976@unifi,CBJ,8/15/2015,1
asbi1976@unifi,CBJ,8/17/2015,3
asbi1976@unifi,CBJ,8/18/2015,1
asbi1976@unifi,CBJ,8/20/2015,1
asbi1976@unifi,CBJ,8/24/2015,1
asbi1976@unifi,CBJ,8/24/2015,3
asbi1976@unifi,CBJ,8/24/2015,1
asbi1976@unifi,CBJ,8/24/2015,1
asbi1976@unifi,CBJ,8/25/2015,1
asbi1976@unifi,CBJ,8/28/2015,1
asbi1976@unifi,CBJ,8/29/2015,1
asbi1976@unifi,CBJ,9/4/2015,1
asbi1976@unifi,CBJ,9/5/2015,2
asbi1976@unifi,CBJ,9/10/2015,2
asbi1976@unifi,CBJ,9/10/2015,1
asbi1976@unifi,CBJ,9/10/2015,1
asbi1976@unifi,CBJ,9/10/2015,1
asbi1976@unifi,CBJ,9/10/2015,1
asbi1976@unifi,CBJ,9/11/2015,1
asbi1976@unifi,CBJ,9/17/2015,2
asbi1976@unifi,CBJ,9/18/2015,1
asbi1976@unifi,CBJ,9/19/2015,1
asbi1976@unifi,CBJ,10/1/2015,1
asbi1976@unifi,CBJ,10/1/2015,1
asbi1976@unifi,CBJ,10/1/2015,1
asbi1976@unifi,CBJ,10/1/2015,2
asbi1976@unifi,CBJ,10/1/2015,1
asbi1976@unifi,CBJ,10/1/2015,2
asbi1976@unifi,CBJ,10/1/2015,1
asbi1976@unifi,CBJ,10/1/2015,1
asbi1976@unifi,CBJ,10/2/2015,2
asiahbibi@unifi,SKT,1/9/2014,1
asiahbibi@unifi,SKT,1/10/2014,1
asiahbibi@unifi,SKT,1/11/2014,1
asiahbibi@unifi,SKT,1/17/2014,2
asiahbibi@unifi,SKT,1/20/2014,1
asiahbibi@unifi,SKT,1/21/2014,1
asiahbibi@unifi,SKT,1/25/2014,1
asiahbibi@unifi,SKT,1/29/2014,1
asiahbibi@unifi,SKT,2/4/2014,2
asiahbibi@unifi,SKT,2/5/2014,1
asiahbibi@unifi,SKT,2/7/2014,1
asiahbibi@unifi,SKT,2/8/2014,1
asiahbibi@unifi,SKT,2/10/2014,1
asiahbibi@unifi,SKT,2/18/2014,1
asiahbibi@unifi,SKT,2/20/2014,1
asiahbibi@unifi,SKT,2/26/2014,1
asiahbibi@unifi,SKT,2/27/2014,1
asiahbibi@unifi,SKT,3/4/2014,1
asiahbibi@unifi,SKT,3/5/2014,2
asiahbibi@unifi,SKT,3/6/2014,1
asiahbibi@unifi,SKT,3/19/2014,1
asiahbibi@unifi,SKT,3/20/2014,1
asiahbibi@unifi,SKT,3/23/2014,1
asiahbibi@unifi,SKT,4/2/2014,1
asiahbibi@unifi,SKT,4/2/2014,2
asiahbibi@unifi,SKT,4/2/2014,1
asiahbibi@unifi,SKT,4/2/2014,1
asiahbibi@unifi,SKT,4/2/2014,2
asiahbibi@unifi,SKT,4/2/2014,1
